Time,Event,Pid,File,Directory,IP,Port,Country,Download (bytes),Upload (bytes),Protocol
2023-02-01 15-10-37,Data transferred,7140,svchost.exe,C:\WINDOWS\system32,,,,605,0,UDP
2023-02-01 15-10-37,Data transferred,,,,,,,398,0,UDP
2023-02-01 15-10-37,Data transferred,7140,svchost.exe,C:\WINDOWS\system32,,,,179,0,UDP
2023-02-01 15-10-37,Data transferred,,,,,,,686,0,UDP
2023-02-01 15-10-37,Data transferred,7140,svchost.exe,C:\WINDOWS\system32,,,,179,0,UDP
2023-02-01 15-10-35,Data transferred,2464,svchost.exe,C:\WINDOWS\system32,,,,42,42,UDP
2023-02-01 15-10-35,Data transferred,7140,svchost.exe,C:\WINDOWS\system32,,,,179,0,UDP
2023-02-01 15-10-35,Data transferred,7140,svchost.exe,C:\WINDOWS\system32,,,,60,0,UDP
2023-02-01 15-10-35,Data transferred,,,,,,,398,0,UDP
2023-02-01 15-10-34,Data transferred,7140,svchost.exe,C:\WINDOWS\system32,,,,179,0,UDP
2023-02-01 15-10-34,Data transferred,,,,,,,344,0,UDP
2023-02-01 15-10-32,Data transferred,,,,,,,686,0,UDP
2023-02-01 15-10-32,Data transferred,2464,svchost.exe,C:\WINDOWS\system32,,,,605,0,UDP
2023-02-01 15-10-32,Data transferred,2464,svchost.exe,C:\WINDOWS\system32,,,,585,0,UDP
2023-02-01 15-10-30,Data transferred,4,System,,,,,184,0,UDP
2023-02-01 15-10-30,Data transferred,,,,,,,342,0,UDP
2023-02-01 15-10-29,Data transferred,4,System,,,,,110,104,UDP
2023-02-01 15-10-28,Data transferred,4,System,,,,,92,0,UDP
2023-02-01 15-10-28,Data transferred,,,,,,,342,0,UDP
2023-02-01 15-10-27,Data transferred,7140,svchost.exe,C:\WINDOWS\system32,,,,60,0,UDP
2023-02-01 15-10-27,Data transferred,7140,svchost.exe,C:\WINDOWS\system32,,,,179,0,UDP
2023-02-01 15-10-27,Data transferred,2464,svchost.exe,C:\WINDOWS\system32,,,,605,0,UDP
2023-02-01 15-10-27,Data transferred,2464,svchost.exe,C:\WINDOWS\system32,,,,585,0,UDP
2023-02-01 15-10-27,Data transferred,7140,svchost.exe,C:\WINDOWS\system32,,,,179,0,UDP
2023-02-01 15-10-25,Data transferred,,,,,,,0,46,IGMP
2023-02-01 15-10-25,Data transferred,,,,,,,684,0,UDP
2023-02-01 15-10-25,Data transferred,3568,svchost.exe,C:\WINDOWS\system32,20.198.119.84,443,India,324,717,TCP
2023-02-01 15-10-24,Data transferred,,,,,,,90,0,IGMP
2023-02-01 15-10-24,Data transferred,2464,svchost.exe,C:\WINDOWS\system32,,,,480,0,UDP
2023-02-01 15-10-24,Data transferred,,,,,,,90,0,ICMP
2023-02-01 15-10-24,Data transferred,,,,,,,54,0,IGMP
2023-02-01 15-10-24,Data transferred,2464,svchost.exe,C:\WINDOWS\system32,,,,440,0,UDP
2023-02-01 15-10-23,Data transferred,,,,,,,176,0,IGMP
2023-02-01 15-10-23,Data transferred,7140,svchost.exe,C:\WINDOWS\system32,,,,179,0,UDP
2023-02-01 15-10-22,Data transferred,,,,,,,344,0,UDP
2023-02-01 15-10-21,Data transferred,7140,svchost.exe,C:\WINDOWS\system32,,,,179,0,UDP
2023-02-01 15-10-21,Data transferred,,,,,,,342,0,UDP
2023-02-01 15-10-21,Data transferred,7496,SearchUI.exe,C:\Windows\SystemApps\Microsoft.Windows.Cortana_cw5n1h2txyewy,13.107.21.200,443,United States,0,54,TCP
2023-02-01 15-10-21,Data transferred,,,,,,,74,102,ICMP
2023-02-01 15-10-19,Data transferred,,,,,,,344,0,UDP
2023-02-01 15-10-17,Data transferred,7140,svchost.exe,C:\WINDOWS\system32,,,,179,0,UDP
2023-02-01 15-10-16,Data transferred,,,,,,,0,74,ICMP
2023-02-01 15-10-16,Data transferred,4,System,,,,,301,0,UDP
2023-02-01 15-10-16,Data transferred,4,System,,,,,92,0,UDP
2023-02-01 15-10-15,Data transferred,7140,svchost.exe,C:\WINDOWS\system32,,,,179,0,UDP
2023-02-01 15-10-15,Data transferred,,,,,,,74,74,ICMP
2023-02-01 15-10-14,Data transferred,4,System,,,,,184,0,UDP
2023-02-01 15-10-14,Data transferred,7140,svchost.exe,C:\WINDOWS\system32,,,,179,0,UDP
2023-02-01 15-10-13,Data transferred,7496,SearchUI.exe,C:\Windows\SystemApps\Microsoft.Windows.Cortana_cw5n1h2txyewy,13.107.21.200,443,United States,1262,3814,TCP
2023-02-01 15-10-13,Data transferred,,,,,,,42,42,ICMP
2023-02-01 15-10-13,Data transferred,,,,,,,242,72,UDP
2023-02-01 15-10-13,Data transferred,,,,,,,74,74,ICMP
2023-02-01 15-10-13,Data transferred,,,,,,,398,0,UDP
2023-02-01 15-10-12,Data transferred,,,,,,,74,74,ICMP
2023-02-01 15-10-11,Data transferred,7140,svchost.exe,C:\WINDOWS\system32,,,,179,0,UDP
2023-02-01 15-10-11,Data transferred,,,,,,,342,0,UDP
2023-02-01 15-10-11,Data transferred,7140,svchost.exe,C:\WINDOWS\system32,,,,179,0,UDP
2023-02-01 15-10-11,Data transferred,,,,,,,74,74,ICMP
2023-02-01 15-10-10,Data transferred,7140,svchost.exe,C:\WINDOWS\system32,,,,217,0,UDP
2023-02-01 15-10-10,Data transferred,,,,,,,74,74,ICMP
2023-02-01 15-10-09,Data transferred,7140,svchost.exe,C:\WINDOWS\system32,,,,217,0,UDP
2023-02-01 15-10-09,Data transferred,,,,,,,74,74,ICMP
2023-02-01 15-10-08,Data transferred,7140,svchost.exe,C:\WINDOWS\system32,,,,217,0,UDP
2023-02-01 15-10-08,Data transferred,,,,,,,398,0,UDP
2023-02-01 15-10-08,Data transferred,7140,svchost.exe,C:\WINDOWS\system32,,,,217,0,UDP
2023-02-01 15-10-08,Data transferred,,,,,,,74,74,ICMP
2023-02-01 15-10-07,Data transferred,7140,svchost.exe,C:\WINDOWS\system32,,,,434,0,UDP
2023-02-01 15-10-07,Data transferred,7140,svchost.exe,C:\WINDOWS\system32,,,,217,0,UDP
2023-02-01 15-10-07,Data transferred,,,,,,,74,74,ICMP
2023-02-01 15-10-06,Data transferred,7140,svchost.exe,C:\WINDOWS\system32,,,,434,0,UDP
2023-02-01 15-10-06,Data transferred,,,,,,,74,74,ICMP
2023-02-01 15-10-05,Data transferred,7140,svchost.exe,C:\WINDOWS\system32,,,,434,0,UDP
2023-02-01 15-10-05,Data transferred,,,,,,,398,0,UDP
2023-02-01 15-10-05,Data transferred,7140,svchost.exe,C:\WINDOWS\system32,,,,396,0,UDP
2023-02-01 15-10-05,Data transferred,,,,,,,74,74,ICMP
2023-02-01 15-10-04,Data transferred,7140,svchost.exe,C:\WINDOWS\system32,,,,396,0,UDP
2023-02-01 15-10-04,Data transferred,7140,svchost.exe,C:\WINDOWS\system32,,,,217,0,UDP
2023-02-01 15-10-04,Data transferred,,,,,,,74,74,ICMP
2023-02-01 15-10-03,Data transferred,7140,svchost.exe,C:\WINDOWS\system32,,,,217,0,UDP
2023-02-01 15-10-03,Data transferred,7140,svchost.exe,C:\WINDOWS\system32,,,,217,0,UDP
2023-02-01 15-10-03,Data transferred,,,,,,,74,74,ICMP
2023-02-01 15-10-02,Data transferred,7140,svchost.exe,C:\WINDOWS\system32,,,,179,0,UDP
2023-02-01 15-10-02,Data transferred,,,,,,,344,0,UDP
2023-02-01 15-10-02,Data transferred,7140,svchost.exe,C:\WINDOWS\system32,,,,179,0,UDP
2023-02-01 15-10-02,Data transferred,,,,,,,74,74,ICMP
2023-02-01 15-10-01,Data transferred,,,,,,,74,74,ICMP
2023-02-01 15-10-00,Data transferred,7140,svchost.exe,C:\WINDOWS\system32,,,,217,0,UDP
2023-02-01 15-10-00,Data transferred,4,System,,,,,0,92,UDP
2023-02-01 15-10-00,Data transferred,,,,,,,74,74,ICMP
2023-02-01 15-09-59,Data transferred,4,System,,,,,0,92,UDP
2023-02-01 15-09-59,Data transferred,7140,svchost.exe,C:\WINDOWS\system32,,,,396,0,UDP
2023-02-01 15-09-59,Data transferred,,,,,,,74,74,ICMP
2023-02-01 15-09-59,Data transferred,7140,svchost.exe,C:\WINDOWS\system32,,,,396,0,UDP
2023-02-01 15-09-59,Data transferred,,,,,,,342,0,UDP
2023-02-01 15-09-58,Data transferred,4,System,,,,,0,92,UDP
2023-02-01 15-09-58,Data transferred,7140,svchost.exe,C:\WINDOWS\system32,,,,434,0,UDP
2023-02-01 15-09-58,Data transferred,,,,,,,74,74,ICMP
2023-02-01 15-09-58,Data transferred,4,System,,,,,0,92,UDP
2023-02-01 15-09-58,Data transferred,7140,svchost.exe,C:\WINDOWS\system32,,,,217,0,UDP
2023-02-01 15-09-57,Data transferred,7140,svchost.exe,C:\WINDOWS\system32,,,,434,0,UDP
2023-02-01 15-09-57,Data transferred,,,,,,,74,74,ICMP
2023-02-01 15-09-57,Data transferred,4,System,,,,,0,184,UDP
2023-02-01 15-09-57,Data transferred,7140,svchost.exe,C:\WINDOWS\system32,,,,396,0,UDP
2023-02-01 15-09-56,Data transferred,13012,chrome.exe,C:\Program Files (x86)\Google\Chrome\Application,170.114.52.6,443,United States,108,108,TCP
2023-02-01 15-09-56,Data transferred,13012,chrome.exe,C:\Program Files (x86)\Google\Chrome\Application,,,,0,104,UDP
2023-02-01 15-09-56,Data transferred,7140,svchost.exe,C:\WINDOWS\system32,,,,613,0,UDP
2023-02-01 15-09-56,Data transferred,,,,,,,74,74,ICMP
2023-02-01 15-09-55,Data transferred,7140,svchost.exe,C:\WINDOWS\system32,,,,0,157,UDP
2023-02-01 15-09-55,Data transferred,7140,svchost.exe,C:\WINDOWS\system32,,,,179,0,UDP
2023-02-01 15-09-55,Data transferred,,,,,,,342,0,UDP
2023-02-01 15-09-55,Data transferred,13012,chrome.exe,C:\Program Files (x86)\Google\Chrome\Application,142.251.12.188,5228,United States,54,0,TCP
2023-02-01 15-09-55,Data transferred,7140,svchost.exe,C:\WINDOWS\system32,,,,217,0,UDP
2023-02-01 15-09-55,Data transferred,,,,,,,74,74,ICMP
2023-02-01 15-09-54,Data transferred,13012,chrome.exe,C:\Program Files (x86)\Google\Chrome\Application,142.251.12.188,5228,United States,54,54,TCP
2023-02-01 15-09-54,Data transferred,,,,,,,74,74,ICMP
2023-02-01 15-09-53,Data transferred,7140,svchost.exe,C:\WINDOWS\system32,,,,179,0,UDP
2023-02-01 15-09-53,Data transferred,,,,,,,74,74,ICMP
2023-02-01 15-09-52,Data transferred,7140,svchost.exe,C:\WINDOWS\system32,,,,217,0,UDP
2023-02-01 15-09-52,Data transferred,13012,chrome.exe,C:\Program Files (x86)\Google\Chrome\Application,170.114.52.6,443,United States,162,2562,TCP
2023-02-01 15-09-52,Data transferred,13012,chrome.exe,C:\Program Files (x86)\Google\Chrome\Application,,,,3309,15439,UDP
2023-02-01 15-09-52,Data transferred,7140,svchost.exe,C:\WINDOWS\system32,,,,217,0,UDP
2023-02-01 15-09-52,Data transferred,,,,,,,74,74,ICMP
2023-02-01 15-09-51,Data transferred,7140,svchost.exe,C:\WINDOWS\system32,,,,60,0,UDP
2023-02-01 15-09-51,Data transferred,7140,svchost.exe,C:\WINDOWS\system32,,,,434,0,UDP
2023-02-01 15-09-51,Data transferred,12712,chrome.exe,C:\Program Files (x86)\Google\Chrome\Application,,,,605,0,UDP
2023-02-01 15-09-51,Data transferred,12712,chrome.exe,C:\Program Files (x86)\Google\Chrome\Application,,,,585,0,UDP
2023-02-01 15-09-51,Data transferred,7140,svchost.exe,C:\WINDOWS\system32,,,,217,0,UDP
2023-02-01 15-09-51,Data transferred,,,,,,,74,74,ICMP
2023-02-01 15-09-50,Data transferred,13012,chrome.exe,C:\Program Files (x86)\Google\Chrome\Application,,,,467,2393,UDP
2023-02-01 15-09-50,Data transferred,7140,svchost.exe,C:\WINDOWS\system32,,,,396,0,UDP
2023-02-01 15-09-50,Data transferred,,,,,,,74,74,ICMP
2023-02-01 15-09-49,Data transferred,7140,svchost.exe,C:\WINDOWS\system32,,,,613,0,UDP
2023-02-01 15-09-49,Data transferred,,,,,,,342,0,UDP
2023-02-01 15-09-49,Data transferred,7140,svchost.exe,C:\WINDOWS\system32,,,,217,0,UDP
2023-02-01 15-09-49,Data transferred,,,,,,,74,74,ICMP
2023-02-01 15-09-48,Data transferred,7140,svchost.exe,C:\WINDOWS\system32,,,,434,0,UDP
2023-02-01 15-09-48,Data transferred,13012,chrome.exe,C:\Program Files (x86)\Google\Chrome\Application,170.114.52.6,443,United States,26864,594,TCP
2023-02-01 15-09-48,Data transferred,,,,,,,42,42,ICMP
2023-02-01 15-09-48,Data transferred,,,,,,,74,74,ICMP
2023-02-01 15-09-47,Data transferred,7140,svchost.exe,C:\WINDOWS\system32,,,,217,0,UDP
2023-02-01 15-09-47,Data transferred,,,,,,,344,0,UDP
2023-02-01 15-09-47,Data transferred,13012,chrome.exe,C:\Program Files (x86)\Google\Chrome\Application,170.114.52.6,443,United States,1307,4301,TCP
2023-02-01 15-09-47,Data transferred,2464,svchost.exe,C:\WINDOWS\system32,,,,182,0,UDP
2023-02-01 15-09-47,Data transferred,13012,chrome.exe,C:\Program Files (x86)\Google\Chrome\Application,,,,6662,484,UDP
2023-02-01 15-09-47,Data transferred,,,,,,,200,1594,UDP
2023-02-01 15-09-47,Data transferred,,,,,,,74,74,ICMP
2023-02-01 15-09-46,Data transferred,,,,,,,301,0,UDP
